member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,earliest_cr_line,inq_last_6mths,open_acc,revol_util,total_acc,total_rec_prncp,issue_year,issue_month,issue_quarter,months_since_ecr,region,income_category
1249057,2700,2700,2700.0, 36 months,11.71,89.31,B,B3,10,RENT,40800.0,Verified,2011-11-01,Charged Off,debt_consolidation,FL,22.24,2003-02-01,3,5,72.7,6,1298.19,2011,11,4,105,SouthEast,Low
1249518,14000,14000,13950.0, 36 months,9.91,451.15,B,B1,10,MORTGAGE,90000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CT,9.65,1989-09-01,2,15,29.3,43,1647.42,2011,11,4,266,NorthEast,Medium
1237484,6000,6000,6000.0, 60 months,8.9,124.26,A,A5,8,RENT,21624.0,Verified,2011-11-01,Charged Off,other,VA,23.75,2003-01-01,0,15,21.3,21,1882.18,2011,11,4,106,SouthEast,Low
1250132,12800,12800,12800.0, 60 months,18.64,329.51,E,E1,7,RENT,47712.0,Verified,2011-11-01,Charged Off,debt_consolidation,OR,16.8,1995-04-01,0,19,65.1,40,2180.53,2011,11,4,199,West,Low
1249791,5000,5000,5000.0, 36 months,9.91,161.13,B,B1,10,RENT,37516.8,Source Verified,2011-11-01,Charged Off,debt_consolidation,CA,17.85,1994-10-01,0,5,79.4,14,240.46,2011,11,4,205,West,Low
1249431,16950,16950,16650.0, 60 months,13.49,389.93,C,C1,3,MORTGAGE,37440.0,Verified,2011-11-01,Charged Off,debt_consolidation,AL,20.8,1997-07-01,2,8,61.4,26,5960.31,2011,11,4,172,SouthEast,Low
1249172,8000,8000,8000.0, 60 months,19.91,211.56,E,E4,1,RENT,32712.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,OR,21.5,1995-01-01,1,8,89.9,18,5372.89,2011,11,4,202,West,Low
1249328,13650,13650,13650.0, 36 months,16.29,481.86,D,D1,2,MORTGAGE,57600.0,Not Verified,2011-11-01,Charged Off,other,MI,17.25,2000-03-01,3,13,36.3,25,7146.39,2011,11,4,140,MidWest,Medium
1249517,15000,15000,15000.0, 36 months,11.71,496.14,B,B3,2,RENT,68962.0,Verified,2011-11-01,Charged Off,debt_consolidation,NY,17.56,2003-09-01,0,7,33.7,9,12083.13,2011,11,4,98,NorthEast,Medium
1249101,7200,7200,7200.0, 36 months,10.65,234.53,B,B2,4,RENT,45000.0,Source Verified,2011-11-01,Charged Off,credit_card,IL,16.83,2002-05-01,0,12,52.8,12,6275.38,2011,11,4,114,MidWest,Low
1249076,10600,10600,10600.0, 60 months,16.77,262.13,D,D2,1,MORTGAGE,72800.0,Verified,2011-11-01,Charged Off,car,CA,13.04,1981-10-01,2,7,84.4,13,703.99,2011,11,4,361,West,Medium
1249063,7000,7000,7000.0, 36 months,13.49,237.52,C,C1,2,RENT,40000.0,Verified,2011-11-01,Charged Off,wedding,TX,14.4,2008-02-01,2,3,18.2,4,479.53,2011,11,4,45,SouthWest,Low
1248987,5000,5000,5000.0, 36 months,18.25,181.39,D,D5,6,RENT,38000.0,Source Verified,2011-11-01,Charged Off,other,CA,15.82,1994-02-01,1,4,97.4,8,540.79,2011,11,4,213,West,Low
1235713,18225,18225,18200.0, 60 months,19.91,481.94,E,E4,7,MORTGAGE,58000.0,Verified,2011-12-01,Charged Off,credit_card,MO,24.66,1992-06-01,1,11,70.3,32,927.25,2011,12,4,234,MidWest,Medium
1248799,12000,12000,12000.0, 60 months,15.27,287.19,C,C4,4,OWN,34440.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,NM,14.11,2005-02-01,2,7,43.3,16,3018.84,2011,11,4,81,West,Low
1246536,15000,15000,14750.0, 36 months,10.65,488.6,B,B2,3,RENT,44400.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,SD,19.08,2002-09-01,0,17,31.3,26,11492.78,2011,11,4,110,MidWest,Low
1247277,24000,24000,23775.0, 60 months,12.69,542.28,B,B5,10,MORTGAGE,66000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,6.2,1997-05-01,1,7,81.9,18,6006.42,2011,11,4,174,West,Medium
1247939,6250,6250,6250.0, 36 months,17.27,223.68,D,D3,4,MORTGAGE,28000.0,Verified,2011-11-01,Charged Off,other,OH,13.76,1999-10-01,0,2,8.46,15,4764.18,2011,11,4,145,MidWest,Low
1125673,4800,4800,4800.0, 36 months,8.9,152.42,A,A5,8,MORTGAGE,70000.0,Not Verified,2011-11-01,Charged Off,home_improvement,CA,10.03,1991-03-01,1,6,78.1,12,2776.61,2011,11,4,248,West,Medium
1247720,26000,26000,25822.63152, 60 months,21.28,707.49,F,F2,0,RENT,52000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,18.76,1975-11-01,0,18,98.9,28,1819.11,2011,11,4,432,West,Medium
1245399,15000,15000,14900.0, 60 months,16.77,370.94,D,D2,0,MORTGAGE,58000.0,Verified,2011-11-01,Charged Off,debt_consolidation,NH,22.08,2067-06-01,0,11,89.4,18,2077.68,2011,11,4,667,NorthEast,Medium
1243600,20000,20000,19900.0, 60 months,21.28,544.23,F,F2,10,MORTGAGE,101657.0,Verified,2011-11-01,Charged Off,debt_consolidation,NV,11.24,1991-02-01,2,18,35.7,53,3455.5,2011,11,4,249,West,High
1247175,25000,25000,24772.42059, 60 months,18.25,638.25,D,D5,5,MORTGAGE,73000.0,Verified,2011-11-01,Charged Off,debt_consolidation,FL,15.04,1988-01-01,1,8,38.4,22,14507.66,2011,11,4,286,SouthEast,Medium
1243947,20000,20000,19825.0, 60 months,21.28,544.23,F,F2,5,MORTGAGE,54000.0,Verified,2011-11-01,Charged Off,credit_card,NJ,17.0,2001-01-01,0,9,93.3,15,1831.49,2011,11,4,130,NorthEast,Medium
1242541,20000,20000,19775.0, 60 months,20.3,533.23,E,E5,5,MORTGAGE,80000.0,Verified,2011-11-01,Charged Off,wedding,FL,8.4,1999-04-01,0,7,75.9,16,1215.25,2011,11,4,151,SouthEast,Medium
1247002,10000,10000,10000.0, 36 months,14.27,343.09,C,C2,10,MORTGAGE,78000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,MD,4.52,1994-10-01,2,7,79.5,8,4187.17,2011,11,4,205,SouthEast,Medium
1245518,13575,13575,13575.0, 36 months,11.71,449.01,B,B3,2,RENT,60000.0,Not Verified,2011-11-01,Charged Off,credit_card,TX,7.68,2006-06-01,0,12,64.7,14,6187.85,2011,11,4,65,SouthWest,Medium
1129846,10000,10000,10000.0, 36 months,15.27,347.98,C,C4,0,RENT,30000.0,Source Verified,2011-11-01,Charged Off,credit_card,NY,10.0,2007-10-01,1,8,68.7,12,2649.48,2011,11,4,49,NorthEast,Low
1246604,18000,18000,17900.0, 60 months,19.91,475.99,E,E4,1,MORTGAGE,45000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CO,19.2,2000-03-01,2,10,84.5,20,10641.2,2011,11,4,140,West,Low
1245314,15600,15600,15575.0, 60 months,19.03,404.94,E,E2,5,MORTGAGE,80000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,5.88,1994-03-01,2,8,80.5,23,9270.5,2011,11,4,212,West,Medium
1246243,16000,16000,16000.0, 60 months,18.25,408.48,D,D5,1,RENT,70000.0,Source Verified,2011-11-01,Charged Off,medical,CA,12.89,2000-11-01,0,10,84.0,23,2950.83,2011,11,4,132,West,Medium
1243851,20000,20000,19900.0, 60 months,20.3,533.23,E,E5,10,MORTGAGE,84000.0,Verified,2011-11-01,Charged Off,credit_card,AZ,20.2,1995-08-01,1,5,95.3,26,1868.34,2011,11,4,195,West,Medium
1230475,2000,2000,2000.0, 36 months,12.69,67.09,B,B5,10,RENT,24000.0,Not Verified,2011-11-01,Charged Off,other,NY,18.8,2001-11-01,1,7,82.7,13,185.58,2011,11,4,120,NorthEast,Low
1245670,25000,25000,24813.08002, 60 months,22.35,695.46,F,F5,8,MORTGAGE,66362.04,Verified,2011-11-01,Charged Off,debt_consolidation,AK,15.32,2001-08-01,0,10,74.9,32,5499.29,2011,11,4,123,West,Medium
1245362,15875,15875,15650.0, 60 months,17.58,399.51,D,D4,3,RENT,32400.0,Verified,2011-11-01,Charged Off,small_business,CA,22.74,2007-02-01,3,6,87.7,16,2359.06,2011,11,4,57,West,Low
1245239,10000,10000,10000.0, 36 months,14.27,343.09,C,C2,10,RENT,90000.0,Verified,2011-11-01,Charged Off,small_business,CA,11.43,1995-10-01,1,10,67.8,21,3313.39,2011,11,4,193,West,Medium
1126413,8000,8000,8000.0, 36 months,16.77,284.31,D,D2,6,RENT,40000.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,OH,19.89,2006-01-01,3,12,73.9,23,3942.25,2011,11,4,70,MidWest,Low
1244271,12000,12000,12000.0, 60 months,13.49,276.06,C,C1,0,RENT,100000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,CA,20.88,1987-02-01,0,13,85.3,25,6417.13,2011,11,4,297,West,Medium
1244074,14000,14000,14000.0, 60 months,13.49,322.07,C,C1,10,MORTGAGE,45000.0,Verified,2011-11-01,Charged Off,debt_consolidation,OK,14.43,1994-12-01,3,6,83.1,14,3252.56,2011,11,4,203,SouthWest,Low
1243837,8000,8000,8000.0, 36 months,12.69,268.36,B,B5,2,MORTGAGE,40000.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,MO,23.13,1995-12-01,2,6,29.4,16,1722.79,2011,11,4,191,MidWest,Low
1243800,22575,22575,22375.0, 60 months,20.89,609.34,F,F1,0,MORTGAGE,84000.0,Verified,2011-11-01,Charged Off,small_business,MD,2.41,2002-08-01,2,6,14.4,30,3390.0,2011,11,4,111,SouthEast,Medium
1242610,12000,12000,11975.0, 60 months,18.25,306.36,D,D5,10,RENT,24000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CO,10.4,1997-10-01,0,5,50.3,29,3716.47,2011,11,4,169,West,Low
1243723,6400,6400,6400.0, 60 months,18.25,163.39,D,D5,5,RENT,33000.0,Source Verified,2011-11-01,Charged Off,major_purchase,OH,9.05,2006-06-01,3,4,60.5,6,0.0,2011,11,4,65,MidWest,Low
1243471,20000,20000,19875.0, 60 months,22.35,556.37,F,F5,8,RENT,73000.0,Verified,2011-11-01,Charged Off,debt_consolidation,VA,14.1,1995-08-01,0,4,86.7,14,2666.4,2011,11,4,195,SouthEast,Medium
1243585,21600,21600,21600.0, 36 months,15.27,751.64,C,C4,4,MORTGAGE,96000.0,Verified,2011-11-01,Charged Off,debt_consolidation,GA,9.51,1999-05-01,2,7,89.6,14,4505.53,2011,11,4,150,SouthEast,Medium
1243574,6000,6000,6000.0, 36 months,6.62,184.23,A,A2,10,RENT,21640.0,Verified,2011-11-01,Charged Off,debt_consolidation,KS,25.23,1989-08-01,0,10,23.6,13,918.43,2011,11,4,267,MidWest,Low
1243516,7000,7000,7000.0, 36 months,19.03,256.7,E,E2,5,OWN,46800.0,Source Verified,2011-11-01,Charged Off,moving,MI,13.36,2007-05-01,1,3,37.9,5,4001.59,2011,11,4,54,MidWest,Low
1243306,14500,14500,14500.0, 60 months,18.64,373.28,E,E1,2,MORTGAGE,39300.0,Not Verified,2011-11-01,Charged Off,credit_card,VA,7.42,2004-02-01,0,8,72.8,17,3430.63,2011,11,4,93,SouthEast,Low
1243095,4950,4950,4950.0, 36 months,11.71,163.73,B,B3,10,MORTGAGE,19200.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,WI,22.63,1998-12-01,0,12,54.3,33,915.75,2011,11,4,155,MidWest,Low
1242776,3825,3825,3825.0, 36 months,17.27,136.89,D,D3,10,RENT,14400.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,MI,12.25,2001-04-01,3,3,83.3,13,1663.34,2011,11,4,127,MidWest,Low
1242732,17500,17500,17475.0, 60 months,18.64,450.51,E,E1,3,RENT,65000.0,Verified,2011-11-01,Charged Off,debt_consolidation,NC,12.24,1999-11-01,0,4,64.6,31,3309.47,2011,11,4,144,SouthEast,Medium
1242558,4000,4000,4000.0, 36 months,14.27,137.24,C,C2,2,RENT,16800.0,Not Verified,2011-11-01,Charged Off,renewable_energy,MD,14.14,1998-08-01,0,5,74.0,26,2874.44,2011,11,4,159,SouthEast,Low
1239715,7475,7475,7225.0, 36 months,7.9,233.9,A,A4,3,OWN,53000.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,FL,14.29,1998-11-01,0,9,60.7,35,2496.21,2011,11,4,156,SouthEast,Medium
1242450,2800,2800,2800.0, 36 months,7.51,87.12,A,A3,10,MORTGAGE,52800.0,Verified,2011-11-01,Charged Off,other,CA,13.75,1994-07-01,1,5,64.2,19,936.18,2011,11,4,208,West,Medium
1242247,4000,4000,4000.0, 36 months,8.9,127.02,A,A5,0,RENT,40860.0,Source Verified,2011-11-01,Charged Off,moving,PA,6.11,2006-02-01,0,6,60.2,15,1321.49,2011,11,4,69,NorthEast,Low
1242349,20000,20000,19725.0, 60 months,11.71,441.97,B,B3,4,MORTGAGE,65000.0,Verified,2011-11-01,Charged Off,credit_card,WA,16.36,2001-01-01,0,15,45.9,29,1773.56,2011,11,4,130,West,Medium
1241972,14400,14400,14375.0, 60 months,18.64,370.7,E,E1,4,RENT,44000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,12.11,2003-11-01,3,4,72.8,7,1403.39,2011,11,4,96,West,Low
1241970,4000,4000,4000.0, 36 months,17.27,143.15,D,D3,4,RENT,43200.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,MO,10.44,1993-10-01,2,8,96.5,12,2071.26,2011,11,4,217,MidWest,Low
1241777,12000,12000,12000.0, 60 months,17.27,299.98,D,D3,3,RENT,70000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,PA,9.21,2007-06-01,3,14,41.9,19,399.73,2011,11,4,53,NorthEast,Medium
1241935,22125,22125,21975.0, 60 months,13.49,508.98,C,C1,1,MORTGAGE,50000.0,Verified,2011-11-01,Charged Off,debt_consolidation,WV,27.43,1999-06-01,0,6,87.0,23,2160.87,2011,11,4,149,SouthEast,Low
1241746,24000,24000,23975.0, 60 months,12.69,542.28,B,B5,10,MORTGAGE,85000.0,Verified,2011-11-01,Charged Off,debt_consolidation,NY,18.42,1993-03-01,2,10,53.5,28,2382.37,2011,11,4,224,NorthEast,Medium
1241667,9300,9300,9300.0, 60 months,14.65,219.55,C,C3,0,RENT,30000.0,Source Verified,2011-11-01,Charged Off,other,CA,14.52,2005-02-01,2,10,22.0,14,431.76,2011,11,4,81,West,Low
1241456,4350,4350,4350.0, 36 months,15.27,151.37,C,C4,1,RENT,90000.0,Not Verified,2011-11-01,Charged Off,credit_card,CA,12.24,2007-06-01,1,7,77.6,9,2790.05,2011,11,4,53,West,Medium
1235410,20000,20000,20000.0, 36 months,11.71,661.52,B,B3,0,RENT,43000.0,Verified,2011-11-01,Charged Off,credit_card,NY,18.2,1996-03-01,0,10,84.2,18,2374.7,2011,11,4,188,NorthEast,Low
1241164,6850,6850,6850.0, 36 months,10.65,223.13,B,B2,3,RENT,53000.0,Verified,2011-11-01,Charged Off,credit_card,CA,22.42,2001-01-01,0,7,58.7,14,2951.62,2011,11,4,130,West,Medium
1240055,18550,18550,18500.0, 60 months,19.42,485.5,E,E3,0,MORTGAGE,138000.0,Verified,2011-11-01,Charged Off,debt_consolidation,MO,22.03,1991-09-01,1,19,83.4,41,4318.03,2011,11,4,242,MidWest,High
1240284,2000,2000,2000.0, 36 months,11.71,66.16,B,B3,0,RENT,21600.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,FL,21.56,2001-12-01,1,8,64.0,15,188.58,2011,11,4,119,SouthEast,Low
1239227,12000,12000,11975.0, 36 months,11.71,396.92,B,B3,2,MORTGAGE,72000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,8.57,1992-03-01,0,7,65.5,13,8938.77,2011,11,4,236,West,Medium
1238742,17750,17750,17750.0, 60 months,20.3,473.24,E,E5,6,MORTGAGE,90000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,GA,13.73,1997-01-01,3,13,30.9,29,3319.3,2011,11,4,178,SouthEast,Medium
1239111,15000,15000,14975.0, 60 months,15.96,364.46,C,C5,4,RENT,45500.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,FL,16.59,2002-11-01,1,11,52.4,18,3732.18,2011,11,4,108,SouthEast,Low
1239132,18550,18550,18525.0, 60 months,17.27,463.72,D,D3,4,MORTGAGE,54000.0,Verified,2011-11-01,Charged Off,small_business,DE,17.93,1995-03-01,0,7,62.3,10,2780.23,2011,11,4,200,SouthEast,Medium
1239135,6000,6000,6000.0, 36 months,6.62,184.23,A,A2,2,RENT,37200.0,Not Verified,2011-11-01,Charged Off,other,WA,19.45,2006-04-01,3,7,7.3,11,607.16,2011,11,4,67,West,Low
1238790,12000,12000,11500.0, 60 months,12.42,269.49,B,B4,10,MORTGAGE,123000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,NY,16.81,1983-12-01,0,13,66.5,43,9186.8,2011,11,4,335,NorthEast,High
1238969,5000,5000,5000.0, 36 months,9.91,161.13,B,B1,10,RENT,38000.0,Verified,2011-11-01,Charged Off,debt_consolidation,OH,28.77,1998-09-01,1,3,8.8,26,361.01,2011,11,4,158,MidWest,Low
1238744,6350,6350,6325.0, 60 months,11.71,140.33,B,B3,10,OWN,18816.0,Verified,2011-11-01,Charged Off,debt_consolidation,GA,23.41,1996-11-01,0,5,29.6,9,730.57,2011,11,4,180,SouthEast,Low
1238268,5500,5500,5500.0, 36 months,10.65,179.16,B,B2,5,MORTGAGE,40000.0,Verified,2011-11-01,Charged Off,debt_consolidation,GA,13.5,2003-09-01,2,14,53.5,35,2679.79,2011,11,4,98,SouthEast,Low
1238392,8000,8000,8000.0, 36 months,14.27,274.48,C,C2,5,RENT,31000.0,Verified,2011-11-01,Charged Off,other,NV,3.37,2001-11-01,3,7,39.5,12,6886.22,2011,11,4,120,West,Low
1238013,15000,15000,15000.0, 36 months,7.51,466.67,A,A3,10,MORTGAGE,49772.64,Verified,2011-11-01,Charged Off,debt_consolidation,CA,26.26,1986-07-01,0,11,39.5,25,9167.8,2011,11,4,304,West,Low
1237907,1000,1000,1000.0, 36 months,10.65,32.58,B,B2,0,RENT,33600.0,Not Verified,2011-11-01,Charged Off,small_business,FL,20.18,2004-05-01,0,6,97.3,8,71.32,2011,11,4,90,SouthEast,Low
1238141,27600,27600,27550.0, 60 months,11.71,609.91,B,B3,5,MORTGAGE,48000.0,Verified,2011-11-01,Charged Off,small_business,NC,17.45,2005-11-01,0,8,22.0,24,3928.05,2011,11,4,72,SouthEast,Low
1237938,8000,8000,8000.0, 36 months,16.29,282.41,D,D1,4,RENT,19200.0,Verified,2011-11-01,Charged Off,other,CA,9.5,2004-01-01,2,9,66.3,24,1456.44,2011,11,4,94,West,Low
1237862,2400,2400,2400.0, 36 months,11.71,79.39,B,B3,2,RENT,12000.0,Source Verified,2011-11-01,Charged Off,credit_card,CA,10.5,2008-05-01,0,6,53.8,8,1977.74,2011,11,4,42,West,Low
1237838,14400,14400,14400.0, 36 months,10.65,469.06,B,B2,0,MORTGAGE,75000.0,Source Verified,2011-11-01,Charged Off,small_business,WI,17.01,1999-08-01,0,14,52.4,34,2449.92,2011,11,4,147,MidWest,Medium
1230332,24000,24000,23750.0, 60 months,17.58,603.98,D,D4,10,MORTGAGE,110000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,FL,20.96,1979-09-01,0,21,44.2,33,2399.76,2011,11,4,386,SouthEast,High
1237519,7200,7200,6950.0, 36 months,11.71,238.15,B,B3,5,RENT,45000.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,FL,15.63,2002-01-01,0,6,43.6,10,3479.44,2011,11,4,118,SouthEast,Low
1237515,3000,3000,3000.0, 36 months,14.65,103.49,C,C3,3,RENT,36000.0,Source Verified,2011-11-01,Charged Off,other,TX,12.7,2004-05-01,1,3,63.4,6,1938.81,2011,11,4,90,SouthWest,Low
1237220,6000,6000,6000.0, 36 months,16.29,211.81,D,D1,5,RENT,39564.0,Verified,2011-11-01,Charged Off,debt_consolidation,IL,23.78,2001-01-01,1,5,61.5,21,2309.45,2011,11,4,130,MidWest,Low
1093661,12000,12000,12000.0, 60 months,18.25,306.36,D,D5,6,MORTGAGE,34000.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,PA,12.56,1994-06-01,0,12,45.6,23,4264.3,2011,11,4,209,NorthEast,Low
1237328,15000,15000,15000.0, 60 months,15.96,364.46,C,C5,10,RENT,50000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,18.26,1992-10-01,1,8,88.7,25,5049.36,2011,11,4,229,West,Low
1082275,15000,15000,14975.0, 60 months,15.27,358.98,C,C4,6,MORTGAGE,32976.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,PA,17.9,1998-10-01,1,14,56.8,37,5812.65,2011,11,4,157,NorthEast,Low
1237107,1500,1500,1500.0, 36 months,11.71,49.62,B,B3,1,RENT,21600.0,Not Verified,2011-11-01,Charged Off,wedding,NJ,2.22,2004-09-01,1,5,18.4,11,105.59,2011,11,4,86,NorthEast,Low
1236925,12000,12000,11975.0, 60 months,15.96,291.57,C,C5,5,RENT,48744.0,Verified,2011-11-01,Charged Off,other,HI,22.23,1995-05-01,1,8,91.1,19,131.14,2011,11,4,198,West,Low
1228137,14000,14000,14000.0, 36 months,11.71,463.07,B,B3,6,OWN,45760.0,Source Verified,2011-11-01,Charged Off,credit_card,FL,13.51,1997-04-01,0,13,41.3,38,3763.45,2011,11,4,175,SouthEast,Low
1236786,15000,15000,15000.0, 36 months,11.71,496.14,B,B3,0,RENT,36021.96,Source Verified,2011-11-01,Charged Off,debt_consolidation,NC,16.42,2000-12-01,0,8,84.8,21,5208.71,2011,11,4,131,SouthEast,Low
1236819,3800,3800,3800.0, 36 months,7.51,118.23,A,A3,0,MORTGAGE,47000.0,Source Verified,2011-11-01,Charged Off,car,NY,22.52,2002-06-01,3,10,39.3,41,869.42,2011,11,4,113,NorthEast,Low
1223825,12400,12400,12400.0, 60 months,22.06,342.9,F,F4,9,OWN,65004.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,NJ,6.26,2004-04-01,3,11,77.5,21,595.32,2011,11,4,91,NorthEast,Medium
1230324,4000,4000,4000.0, 60 months,17.27,100.0,D,D3,4,RENT,45000.0,Source Verified,2011-11-01,Charged Off,other,FL,7.37,2003-02-01,0,10,82.5,13,309.36,2011,11,4,105,SouthEast,Low
1236804,8875,8875,8625.0, 36 months,10.65,289.09,B,B2,6,MORTGAGE,40000.0,Verified,2011-11-01,Charged Off,debt_consolidation,NV,11.31,2006-01-01,0,6,68.9,16,2413.13,2011,11,4,70,West,Low
1236591,18000,18000,18000.0, 60 months,19.03,467.23,E,E2,4,RENT,36000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CT,5.43,2008-08-01,1,13,18.6,17,0.0,2011,11,4,39,NorthEast,Low
1236440,20000,20000,20000.0, 60 months,12.69,451.9,B,B5,2,RENT,52538.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,WA,22.43,2000-06-01,0,12,43.7,39,726.0,2011,11,4,137,West,Medium
1236516,10000,10000,10000.0, 36 months,15.27,347.98,C,C4,5,RENT,50000.0,Not Verified,2011-11-01,Charged Off,other,NC,7.99,1998-12-01,1,3,13.9,9,4475.97,2011,11,4,155,SouthEast,Low
1236281,22000,22000,22000.0, 60 months,22.06,608.37,F,F4,10,MORTGAGE,78000.0,Verified,2011-11-01,Charged Off,debt_consolidation,WI,20.03,1990-08-01,2,10,58.8,38,837.17,2011,11,4,255,MidWest,Medium
1236313,18000,18000,17975.0, 60 months,15.96,437.35,C,C5,6,RENT,59000.0,Verified,2011-11-01,Charged Off,debt_consolidation,NC,20.07,2001-10-01,1,14,0.0,16,2086.84,2011,11,4,121,SouthEast,Medium
1236186,25450,25450,25425.0, 60 months,17.58,640.47,D,D4,0,RENT,57000.0,Verified,2011-11-01,Charged Off,debt_consolidation,UT,24.4,2001-10-01,0,7,74.5,23,810.95,2011,11,4,121,West,Medium
1236041,20000,20000,19975.0, 60 months,17.58,503.32,D,D4,8,MORTGAGE,94000.0,Source Verified,2011-11-01,Charged Off,small_business,PA,8.37,1995-09-01,1,5,67.7,20,10095.07,2011,11,4,194,NorthEast,Medium
1236034,10000,10000,10000.0, 36 months,12.69,335.45,B,B5,1,RENT,40000.0,Not Verified,2011-11-01,Charged Off,credit_card,CA,16.53,2004-12-01,0,4,85.3,10,3178.18,2011,11,4,83,West,Low
1236139,21000,21000,20975.0, 60 months,18.25,536.13,D,D5,6,MORTGAGE,100000.0,Verified,2011-11-01,Charged Off,small_business,CA,13.31,1995-01-01,1,16,75.8,24,9874.77,2011,11,4,202,West,Medium
1235560,20000,20000,19975.0, 60 months,14.65,472.14,C,C3,3,RENT,110000.0,Verified,2011-11-01,Charged Off,debt_consolidation,CA,22.21,1990-12-01,1,12,31.2,36,458.59,2011,11,4,251,West,High
1235214,25000,25000,24975.0, 60 months,12.42,561.44,B,B4,6,MORTGAGE,45000.0,Verified,2011-11-01,Charged Off,debt_consolidation,AZ,15.92,1995-09-01,0,11,40.5,35,9358.42,2011,11,4,194,West,Low
1235231,12000,12000,12000.0, 60 months,10.65,258.82,B,B2,2,RENT,62000.0,Not Verified,2011-11-01,Charged Off,debt_consolidation,MD,12.29,2001-01-01,2,11,24.9,21,1736.25,2011,11,4,130,SouthEast,Medium
1233198,14125,14125,14125.0, 60 months,21.28,384.36,F,F2,5,RENT,35000.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,VA,16.49,1975-04-01,2,14,92.7,37,12191.77,2011,11,4,439,SouthEast,Low
1235322,7125,7125,7125.0, 36 months,11.71,235.67,B,B3,0,MORTGAGE,22800.0,Source Verified,2011-11-01,Charged Off,debt_consolidation,SC,20.05,1993-11-01,1,16,29.9,45,673.16,2011,11,4,216,SouthEast,Low
1234769,12150,12150,12150.0, 60 months,18.25,310.19,D,D5,5,RENT,38000.0,Verified,2011-11-01,Charged Off,debt_consolidation,VA,20.31,2000-07-01,1,9,59.2,22,1627.15,2011,11,4,136,SouthEast,Low
1234724,5000,5000,5000.0, 36 months,6.62,153.52,A,A2,5,MORTGAGE,42082.0,Verified,2011-11-01,Charged Off,debt_consolidation,FL,18.31,1991-01-01,0,12,71.0,33,2648.81,2011,11,4,250,SouthEast,Low
1234402,9000,9000,9000.0, 60 months,18.25,229.77,D,D5,2,RENT,48000.0,Source Verified,2011-11-01,Charged Off,small_business,FL,0.33,2008-05-01,1,4,0.0,4,2320.23,2011,11,4,42,SouthEast,Low
1234353,4800,4800,4800.0, 60 months,18.25,122.55,D,D5,1,RENT,66000.0,Source Verified,2011-11-01,Charged Off,car,AR,5.73,1992-10-01,0,8,79.0,23,1347.38,2011,11,4,229,SouthWest,Medium
1233435,7200,7200,7200.0, 36 months,11.71,238.15,B,B3,0,RENT,31700.0,Source Verified,2011-11-01,Charged Off,car,FL,2.01,2001-11-01,1,3,23.9,5,3579.38,2011,11,4,120,SouthEast,Low
1214645,8000,8000,8000.0, 36 months,16.77,284.31,D,D2,7,RENT,21000.0,Verified,2011-11-01,Charged Off,debt_consolidation,NY,13.2,2003-06-01,1,4,89.2,8,1447.11,2011,11,4,101,NorthEast,Low
1232513,12600,12600,12600.0, 36 months,12.42,421.04,B,B4,10,OWN,38000.0,Verified,2011-11-01,Charged Off,home_improvement,AR,23.73,1998-08-01,1,10,35.2,15,10552.74,2011,11,4,159,SouthWest,Low
